"","CN","PLT_CN","PREV_SIT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","CONDID","TREE","SPCD","DIA","HT","AGEDIA","SPGRPCD","SITREE","SIBASE","SUBP","AZIMUTH","DIST","METHOD","SITREE_EST","VALIDCD","CYCLE","SUBCYCLE","AGECHKCD_RMRS","AGE_DETERMINATION_METHOD_PNWRS","CCLCD_RMRS","DAMAGE_AGENT_CD1_RMRS","DAMAGE_AGENT_CD2_RMRS","DAMAGE_AGENT_CD3_RMRS","SIBASE_AGE_PNWRS","SITETRCD_RMRS","SITE_AGE_TREE_STATUS_PNWRS","SITE_AGE_TREE_TYPE_PNWRS","SITE_TREE_METHOD_PNWRS","SITREE_EQU_NO_PNWRS","TREECLCD_RMRS","TREE_ACT_RMRS","YEAR_AGE_TAKEN","SIEQN_REF_CD","SITREE_FVS","SIBASE_FVS","SIEQN_REF_CD_FVS"
"9379",68819372010661,68819368010661,NA,2003,27,1,71,23364,1,1,12,10.1,56,70,6,41,50,2,NA,NA,1,0,1,12,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9380",68820120010661,68820113010661,NA,2003,27,1,71,22218,1,2,746,6.7,42,44,37,43,50,3,NA,NA,1,0,1,12,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9381",68820119010661,68820113010661,NA,2003,27,1,71,22218,1,1,746,7.4,44,49,37,43,50,3,NA,NA,1,0,1,12,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9382",68853581010661,68853572010661,NA,2003,27,2,61,20946,2,2,746,5.8,45,25,37,65,50,4,NA,NA,1,0,1,12,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9383",68853579010661,68853572010661,NA,2003,27,2,61,20946,1,2,746,5.8,45,25,37,65,50,4,NA,NA,1,0,1,12,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9384",68793917010661,68793913010661,NA,2003,27,2,61,20365,1,1,746,8.9,69,54,37,64,50,3,NA,NA,1,0,1,12,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9385",65969071010661,65969066010661,NA,2002,27,2,5,20261,1,2,746,10.4,64,56,37,58,50,1,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9386",65969070010661,65969066010661,NA,2002,27,2,5,20261,1,1,746,9.6,61,47,37,60,50,4,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9387",65908513010661,65908506010661,NA,2002,27,3,65,20277,2,2,746,8.7,59,37,37,66,50,4,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9388",65908512010661,65908506010661,NA,2002,27,3,65,20277,2,1,746,12.4,57,38,37,63,50,3,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9389",66072023010661,66072018010661,NA,2002,27,1,75,29079,1,2,746,7.8,48,46,37,48,50,4,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9390",66072022010661,66072018010661,NA,2002,27,1,75,29079,1,1,746,9.2,55,48,37,54,50,1,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9391",66072913010661,66072908010661,NA,2002,27,1,75,29141,1,2,12,10.1,56,58,6,46,50,2,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9392",66072912010661,66072908010661,NA,2002,27,1,75,29141,1,1,746,15.9,74,75,37,59,50,4,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9393",65910813010661,65910808010661,NA,2002,27,4,69,20494,1,2,746,6.8,32,42,37,35,50,3,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9394",65910812010661,65910808010661,NA,2002,27,4,69,20494,1,1,746,11.8,52,48,37,51,50,1,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9395",66052438010661,66052433010661,NA,2002,27,3,97,20489,1,2,746,6,59,22,37,87,50,4,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9396",65979879010661,65979874010661,NA,2002,27,2,7,21475,1,2,12,5.2,56,48,6,50,50,4,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9397",65979878010661,65979874010661,NA,2002,27,2,7,21475,1,1,12,8.9,64,48,6,58,50,4,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9398",65980550010661,65980543010661,NA,2002,27,2,7,21408,2,2,12,10.5,56,58,6,46,50,3,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9399",65980549010661,65980543010661,NA,2002,27,2,7,21408,2,1,12,8.2,64,56,6,53,50,3,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9400",66071215010661,66071211010661,NA,2002,27,1,75,24155,1,1,12,6.4,52,33,6,60,50,1,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9401",65924181010661,65924174010661,NA,2002,27,1,71,23781,1,2,12,7,54,64,6,42,50,4,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9402",65930519010661,65930512010661,NA,2002,27,1,17,20348,1,2,746,12.8,75,62,37,65,50,3,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9403",65930518010661,65930512010661,NA,2002,27,1,17,20348,1,1,746,8.8,71,51,37,68,50,3,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9404",66010822010661,66010817010661,NA,2002,27,2,135,20302,1,2,746,19.5,97,65,37,85,50,4,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9405",66010821010661,66010817010661,NA,2002,27,2,135,20302,1,1,746,18.8,105,56,37,100,50,4,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9406",65953638010661,65953633010661,NA,2002,27,1,31,29238,1,2,746,11.2,82,70,37,68,50,4,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9407",65953637010661,65953633010661,NA,2002,27,1,31,29238,1,1,746,13.4,85,71,37,71,50,4,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9408",65954085010661,65954080010661,NA,2002,27,1,31,21492,1,42,746,NA,69,74,37,55,50,NA,NA,NA,2,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9409",65954084010661,65954080010661,NA,2002,27,1,31,21492,1,41,746,NA,62,61,37,53,50,NA,NA,NA,2,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9410",65942648010661,65942643010661,NA,2002,27,2,21,20903,1,2,746,11.9,54,64,37,45,50,1,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9411",65942647010661,65942643010661,NA,2002,27,2,21,20903,1,1,746,13.5,56,64,37,47,50,1,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9412",177959439020004,65942643010661,NA,2002,27,2,21,20903,1,3,746,13.5,91,65,37,79,50,1,NA,NA,2,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9413",65942998010661,65942994010661,NA,2002,27,2,21,20766,1,1,746,9,50,57,37,44,50,3,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9414",66063206010661,66063197010661,NA,2002,27,1,75,24487,2,2,746,7.8,53,34,37,63,50,2,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9415",66063205010661,66063197010661,NA,2002,27,1,75,24487,2,1,746,5.4,47,35,37,55,50,2,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9416",66064344010661,66064340010661,NA,2002,27,1,75,24362,1,1,746,13.1,49,58,37,43,50,4,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9417",65987051010661,65987046010661,NA,2002,27,2,1,20400,1,2,746,7.8,56,30,37,71,50,1,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9418",65987050010661,65987046010661,NA,2002,27,2,1,20400,1,1,746,8.8,60,23,37,87,50,1,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9419",66032445010661,66032440010661,NA,2002,27,1,137,29268,1,2,746,NA,NA,NA,37,92,50,NA,NA,NA,4,92,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9420",66032444010661,66032440010661,NA,2002,27,1,137,29268,1,1,746,NA,NA,NA,37,62,50,NA,NA,NA,4,62,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9421",66033344010661,66033336010661,NA,2002,27,1,137,26455,1,2,746,3.6,47,20,37,77,50,2,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9422",66033342010661,66033336010661,NA,2002,27,1,137,26455,1,1,746,3.8,42,20,37,71,50,2,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9423",177959417020004,66035134010661,NA,2002,27,1,137,29376,1,4,746,NA,NA,NA,37,66,50,NA,NA,NA,3,66,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9424",66035756010661,66035747010661,NA,2002,27,1,137,29035,1,3,746,3.8,42,22,37,67,50,4,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9425",66035754010661,66035747010661,NA,2002,27,1,137,29035,1,1,746,3.5,44,22,37,69,50,4,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9426",66035999010661,66035994010661,NA,2002,27,1,137,29226,1,2,746,8.8,46,62,37,39,50,4,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9427",66035998010661,66035994010661,NA,2002,27,1,137,29226,1,1,746,9.1,50,67,37,40,50,4,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9428",65956496010661,65956485010661,NA,2002,27,1,31,29069,2,2,12,7.7,38,64,6,28,50,3,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9429",65956494010661,65956485010661,NA,2002,27,1,31,29069,1,2,12,7.7,38,64,6,28,50,3,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9430",65961471010661,65961464010661,NA,2002,27,1,31,21105,1,2,746,12.9,90,60,37,81,50,1,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9431",65961470010661,65961464010661,NA,2002,27,1,31,21105,1,1,746,14.4,92,60,37,83,50,1,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9432",65875049010661,65875045010661,NA,2002,27,2,57,20554,1,1,746,7.8,68,36,37,77,50,4,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9433",65875778010661,65875769010661,NA,2002,27,3,59,20253,2,2,746,14.1,72,53,37,67,50,2,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9434",65875777010661,65875769010661,NA,2002,27,3,59,20253,2,1,746,11,67,41,37,71,50,1,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9435",65875776010661,65875769010661,NA,2002,27,3,59,20253,1,2,746,14.1,72,53,37,67,50,2,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9436",65875775010661,65875769010661,NA,2002,27,3,59,20253,1,1,746,11,67,41,37,71,50,1,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9437",65925750010661,65925745010661,NA,2002,27,1,71,22457,1,2,746,11.9,80,47,37,80,50,1,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9438",65925749010661,65925745010661,NA,2002,27,1,71,22457,1,1,746,13,82,49,37,80,50,1,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9439",65929890010661,65929885010661,NA,2002,27,1,71,23316,1,2,12,9.2,56,40,6,57,50,4,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9440",66051841010661,66051837010661,NA,2002,27,3,97,20491,1,1,746,11.9,83,52,37,79,50,1,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9441",65860361010661,65860356010661,NA,2002,27,2,35,20112,1,2,746,11.4,76,39,37,83,50,4,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9442",65860360010661,65860356010661,NA,2002,27,2,35,20112,1,1,746,12.3,76,39,37,83,50,4,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9443",65897596010661,65897587010661,NA,2002,27,2,61,20814,2,2,12,9.7,58,48,6,52,50,4,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9444",65897595010661,65897587010661,NA,2002,27,2,61,20814,2,1,12,9.3,45,50,6,39,50,4,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9445",65924739010661,65924732010661,NA,2002,27,1,71,22639,1,2,746,14,80,57,37,73,50,3,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9446",65924738010661,65924732010661,NA,2002,27,1,71,22639,1,1,746,13.2,80,57,37,73,50,3,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9447",177959408020004,65924732010661,NA,2002,27,1,71,22639,2,5,746,7.2,62,48,37,60,50,2,NA,NA,2,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9448",65926242010661,65926237010661,NA,2002,27,1,71,22135,1,2,746,17,72,58,37,64,50,3,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9449",65926241010661,65926237010661,NA,2002,27,1,71,22135,1,1,746,16.2,74,58,37,66,50,3,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9450",65929294010661,65929290010661,NA,2002,27,1,71,23767,1,1,746,7,58,36,37,66,50,4,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9451",65929643010661,65929638010661,NA,2002,27,1,71,22141,1,2,12,9.7,44,38,6,45,50,4,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9452",66071304010661,66071300010661,NA,2002,27,1,75,29274,1,1,746,5.4,48,35,37,56,50,2,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9453",66062319010661,66062311010661,NA,2002,27,1,75,20328,2,2,12,6.2,31,56,6,24,50,4,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9454",66062318010661,66062311010661,NA,2002,27,1,75,20328,1,2,12,6.2,31,56,6,24,50,4,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9455",66062317010661,66062311010661,NA,2002,27,1,75,20328,1,1,12,5,26,45,6,23,50,4,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9456",505209515126144,66062311010661,NA,2002,27,1,75,20328,2,4,746,3.5,39,18,37,72,50,2,NA,NA,2,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9457",66062362010661,66062356010661,NA,2002,27,1,75,20329,1,3,746,8.4,62,37,37,69,50,1,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9458",66063824010661,66063820010661,NA,2002,27,1,75,29287,1,1,746,NA,NA,NA,37,63,50,NA,NA,NA,3,63,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9459",177959481020004,66063820010661,NA,2002,27,1,75,29287,1,3,746,6.2,46,20,37,76,50,2,NA,NA,2,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9460",65880126010661,65880119010661,NA,2002,27,3,115,20559,1,2,746,13.3,73,53,37,68,50,1,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9461",65880125010661,65880119010661,NA,2002,27,3,115,20559,1,1,746,10.9,73,52,37,69,50,1,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9462",65880154010661,65880147010661,NA,2002,27,3,115,20478,1,2,746,13.4,72,58,37,64,50,2,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9463",65880153010661,65880147010661,NA,2002,27,3,115,20478,1,1,746,13.5,72,58,37,64,50,2,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9464",65878731010661,65878725010661,NA,2002,27,3,115,20724,1,1,746,10.6,59,36,37,67,50,2,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9465",66022451010661,66022446010661,NA,2002,27,1,137,28870,1,2,746,13.3,76,67,37,64,50,1,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9466",66022450010661,66022446010661,NA,2002,27,1,137,28870,1,1,12,11.3,59,46,6,54,50,4,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9467",66024243010661,66024237010661,NA,2002,27,1,137,26111,1,2,746,4.7,47,20,37,77,50,1,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9468",66024241010661,66024237010661,NA,2002,27,1,137,26111,1,1,746,4.7,45,20,37,74,50,1,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9469",66025403010661,66025398010661,NA,2002,27,1,137,26404,1,2,12,11.7,55,51,6,48,50,2,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9470",65943195010661,65943188010661,NA,2002,27,2,21,29077,1,4,746,NA,NA,NA,37,67,50,NA,NA,NA,4,67,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9471",65943194010661,65943188010661,NA,2002,27,2,21,29077,1,3,746,NA,NA,NA,37,70,50,NA,NA,NA,4,70,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9472",66011836010661,66011831010661,NA,2002,27,1,137,20303,1,2,746,14.7,74,72,37,60,50,2,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9473",65945914010661,65945905010661,NA,2002,27,2,21,21007,2,2,746,7.9,64,48,37,62,50,2,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9474",65945913010661,65945905010661,NA,2002,27,2,21,21007,2,1,746,9,64,48,37,62,50,2,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9475",65945912010661,65945905010661,NA,2002,27,2,21,21007,1,2,746,7.9,64,48,37,62,50,2,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9476",65945911010661,65945905010661,NA,2002,27,2,21,21007,1,1,746,9,64,48,37,62,50,2,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9477",65972658010661,65972652010661,NA,2002,27,2,5,20619,1,2,746,15.4,75,62,37,65,50,3,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9478",65972657010661,65972652010661,NA,2002,27,2,5,20619,1,1,746,14.1,74,63,37,64,50,3,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9479",65983134010661,65983129010661,NA,2002,27,2,7,20594,1,2,746,6.8,68,28,37,87,50,4,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9480",65983133010661,65983129010661,NA,2002,27,2,7,20594,1,1,746,6.6,66,30,37,82,50,4,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9481",65913727010661,65913722010661,NA,2002,27,1,71,22384,1,2,12,9.3,55,91,6,37,50,4,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9482",65913726010661,65913722010661,NA,2002,27,1,71,22384,1,1,746,16.5,69,86,37,51,50,1,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9483",65915374010661,65915370010661,NA,2002,27,1,71,22745,1,1,12,6.7,50,41,6,49,50,1,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9484",65917165010661,65917161010661,NA,2002,27,1,71,23119,1,2,746,7,79,62,37,69,50,4,NA,NA,1,NA,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
